Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
TANGKAP LAUT,KALIMANTAN BARAT,TONGKOL,2021,5978,121710534
TANGKAP LAUT,KALIMANTAN BARAT,TONGKOL,2022,9279,217141562
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2010,266,3713970
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2011,199,2319200
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2012,494,5444300
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2013,0,0
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2014,0,0
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2015,2296,64534615
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2016,214,4282000
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2018,95,5792980
TANGKAP LAUT,KALIMANTAN BARAT,TUNA,2019,179,6816744
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2010,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2011,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2012,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2013,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2014,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2015,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2016,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2018,1370,41110470
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2019,1980,46275285
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2020,3445,98740200
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2021,2694,101470675
TANGKAP LAUT,KALIMANTAN SELATAN,CAKALANG,2022,703,24060020
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2010,7217,137593831
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2011,7908,281362634
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2012,6537,156690014
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2013,14829,171040172
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2014,11158,197752521
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2015,14411,250990948
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2016,12471,308813168
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2017,15752,458687037
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2018,17923,854020451
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2019,7967,335862815
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2020,7908,288119150
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2021,5333,213161877
TANGKAP LAUT,KALIMANTAN SELATAN,KAKAP,2022,8141,351180197
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2010,2471,101053203
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2011,2718,158929326
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2012,4791,209434466
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2013,3324,158345000
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2014,2751,133632552
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2015,2688,60137566
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2016,2337,116096600
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2017,3218,92742762
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2018,3800,350922747
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2019,644,25691905
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2020,299,10963290
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2021,917,23678076
TANGKAP LAUT,KALIMANTAN SELATAN,KERAPU,2022,2053,70732020
TANGKAP LAUT,KALIMANTAN SELATAN,SARDEN,2020,0,30
TANGKAP LAUT,KALIMANTAN SELATAN,SARDEN,2021,355,2586400
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2010,5037,95153674
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2011,4960,101796219
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2012,5298,102585676
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2013,11084,171162340
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2014,11255,166550485
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2015,10189,203888238
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2016,20385,408055757
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2017,3536,53036318
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2018,26346,639676154
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2019,13025,381367703
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2020,5523,157094730
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2021,9845,277797551
TANGKAP LAUT,KALIMANTAN SELATAN,TONGKOL,2022,10474,303330917
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2010,27,324785
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2011,45,393456
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2012,66,285000
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2013,330,9189500
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2014,27,283500
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2015,0,0
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2016,37,442000
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2017,4,157465
TANGKAP LAUT,KALIMANTAN SELATAN,TUNA,2020,8,125235
TANGKAP LAUT,KALIMANTAN TENGAH,CAKALANG,2010,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,CAKALANG,2011,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,CAKALANG,2012,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,CAKALANG,2013,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,CAKALANG,2014,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,CAKALANG,2015,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,CAKALANG,2016,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2010,2071,31596150
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2011,2483,40584700
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2012,2804,47065200
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2013,2287,65675800
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2014,2397,117128150
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2015,6612,146281200
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2016,11166,267474105
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2017,5507,71586125
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2018,9141,218950115
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2019,8675,253716738
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2020,8908,268353775
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2021,6632,203798357
TANGKAP LAUT,KALIMANTAN TENGAH,KAKAP,2022,4617,180013440
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2010,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2011,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2012,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2013,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2014,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2015,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2016,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2019,133,1325710
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2020,267,2667700
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2021,144,1920450
TANGKAP LAUT,KALIMANTAN TENGAH,KERAPU,2022,341,13567040
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2010,1164,15297400
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2011,1454,25729000
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2012,1503,29276800
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2013,1608,34181300
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2014,1650,35617900
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2015,1298,32410100
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2016,1393,36269800
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2017,432,7511760
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2018,7793,158617407
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2019,479,16938741
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2020,620,16567520
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2021,1464,39801582
TANGKAP LAUT,KALIMANTAN TENGAH,TONGKOL,2022,1116,52294136
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2010,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2011,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2012,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2013,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2014,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2015,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2016,0,0
TANGKAP LAUT,KALIMANTAN TENGAH,TUNA,2021,0,660
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2010,3811,63149050
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2011,1364,33133860
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2012,1791,55027350
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2013,2182,64067200
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2014,2676,75418700
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2015,133,1864528
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2016,133,1864528
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2017,7132,132285359
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2018,2104,29631690
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2019,1511,37130202
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2020,4202,116376700
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2021,3439,97931445
TANGKAP LAUT,KALIMANTAN TIMUR,CAKALANG,2022,2763,85973230
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2010,5274,109247424
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2011,5346,142345295
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2012,5760,156439290
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2013,2168,168992320
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2014,2182,182882270
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2015,5424,146356789
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2016,5424,146356789
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2017,4572,160798434
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2018,4971,144038375
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2019,4431,213764653
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2020,5202,229189430
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2021,5225,224504335
TANGKAP LAUT,KALIMANTAN TIMUR,KAKAP,2022,5881,275527725
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2010,2699,138372500
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2011,3175,153995250
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2012,2353,145259800
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2013,1927,121909380
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2014,1299,97137930
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2015,1377,41046525
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2016,1377,41046525
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2017,195,8855523
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2018,1005,81421827
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2019,3673,364564775
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2020,2433,164022380
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2021,1859,149761043
TANGKAP LAUT,KALIMANTAN TIMUR,KERAPU,2022,2575,169493683
TANGKAP LAUT,KALIMANTAN TIMUR,SARDEN,2020,1103,11032250
TANGKAP LAUT,KALIMANTAN TIMUR,SARDEN,2021,711,5789250
TANGKAP LAUT,KALIMANTAN TIMUR,SARDEN,2022,116,1043028
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2010,6970,86428190
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2011,5511,73460312
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2012,5174,82380980
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2013,5986,104425880
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2014,6749,123803970
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2015,5839,148894330
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2016,5840,148894330
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2017,1921,29479929
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2018,13133,197164876
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2019,10139,247054488
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2020,6156,174669500
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2021,10485,281231769
TANGKAP LAUT,KALIMANTAN TIMUR,TONGKOL,2022,8821,248550607
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2010,191,4533000
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2011,182,6622500
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2012,285,13588000
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2013,367,13204250
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2014,353,12576250
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2015,890,17739569
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2016,890,17739569
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2017,3967,112051604
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2018,795,67546915
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2019,1077,33855651
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2020,2534,92510130
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2021,1896,76215686
TANGKAP LAUT,KALIMANTAN TIMUR,TUNA,2022,2376,92246746
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2015,11,250025
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2016,7,191625
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2017,109,2024032
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2018,372,18886373
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2019,321,9112520
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2020,153,4366869
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2021,149,4482420
TANGKAP LAUT,KALIMANTAN UTARA,CAKALANG,2022,151,4539780
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2015,903,32935361
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2016,1055,31815315
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2017,1501,52475070
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2018,5292,661105578
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2019,3350,160628997
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2020,1888,83631236
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2021,2398,112798613
TANGKAP LAUT,KALIMANTAN UTARA,KAKAP,2022,2682,124040995
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2015,194,9391289
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2016,288,6926710
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2017,622,19561117
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2018,2085,140201953
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2019,1763,70273372
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2020,547,21048362
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2021,757,32256084
TANGKAP LAUT,KALIMANTAN UTARA,KERAPU,2022,605,26558150
TANGKAP LAUT,KALIMANTAN UTARA,SARDEN,2021,380,905899
TANGKAP LAUT,KALIMANTAN UTARA,SARDEN,2022,650,1950102
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2015,198,3285262
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2016,322,3770830
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2017,0,311
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2018,752,17876249
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2019,176,5601490
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2020,251,8796165
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2021,151,2570859
TANGKAP LAUT,KALIMANTAN UTARA,TONGKOL,2022,40,765980
TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2015,77,2443425
TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2016,92,2365125
TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2018,49,4124704
TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2019,167,4627740
TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2020,225,7460890
TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2021,212,4850148
TANGKAP LAUT,KALIMANTAN UTARA,TUNA,2022,151,3784375
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2010,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2011,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2012,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2013,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2014,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2015,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2016,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2017,11374,210964388
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,CAKALANG,2019,0,10000
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2010,3929,73665393
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2011,3925,134227373
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2012,5038,158252811
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2013,1223,180532676
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2014,1782,310006363
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2015,6550,424270946
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2016,10615,610346580
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2017,10762,204409705
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2018,19273,1272644809
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2019,6604,308715079
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2020,12421,428293634
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2021,12308,427765592
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KAKAP,2022,8354,298590864
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2010,3178,175932649
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2011,4152,195304910
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2012,5339,249188513
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2013,5648,334908871
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2014,6262,433928242
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2015,6121,480339330
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2016,9774,652083162
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2017,3790,298464674
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2018,9904,856450343
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2019,4456,197330222
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2020,7228,286209789
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2021,9852,337027321
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,KERAPU,2022,6458,390675731
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SARDEN,2020,5491,54905770
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SARDEN,2021,3836,19868821
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,SARDEN,2022,3083,13156634
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2010,8707,95175615
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2011,8075,100790697
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2012,9491,126509465
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2013,7811,110221214
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2014,7137,111530473
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2015,4645,110134911
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2016,1480,27538786
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2017,45063,1120536612
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2018,11179,393019682
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2019,4886,85263273
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2020,5292,102309968
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2021,7802,143458450
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TONGKOL,2022,7178,180731611
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2010,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2011,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2012,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2013,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2014,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2015,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2016,0,0
TANGKAP LAUT,KEPULAUAN BANGKA BELITUNG,TUNA,2019,3,168228
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2010,0,0
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2011,0,0
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2012,0,0
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2013,0,0
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2014,0,0
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2015,1279,5547314
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2016,1279,17767730
TANGKAP LAUT,KEPULAUAN RIAU,CAKALANG,2017,100,1442282
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2010,14436,157018500
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2011,14606,159708500
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2012,10982,219940851
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2013,3140,399072484
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2014,2822,299812344
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2015,9547,187838655
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2016,9547,176156488
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2017,3266,113251150
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2018,19123,1324341801
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2019,21035,801877821
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2020,31519,888683052
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2021,43650,1221537606
TANGKAP LAUT,KEPULAUAN RIAU,KAKAP,2022,48555,1676031277
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2010,2572,24054000
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2011,2572,24054000
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2012,6569,329934163
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2013,7779,603536713
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2014,7828,285929281
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2015,16047,427636821
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2016,16057,351936652
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2017,981,65190124
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2018,13839,942506471
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2019,27048,1496744583
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2020,28813,1585683000
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2021,31291,1716489468
TANGKAP LAUT,KEPULAUAN RIAU,KERAPU,2022,26055,1264580007
TANGKAP LAUT,KEPULAUAN RIAU,SARDEN,2020,1399,13992800
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2010,14980,89961000
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2011,14980,89961000
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2012,16992,204694410
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2013,12960,219668211
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2014,12751,246762456
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2015,5482,109821512
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2016,5582,106789734
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2017,50675,612876050
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2018,17147,314961664
TANGKAP LAUT,KEPULAUAN RIAU,TONGKOL,2019,36116,1113342914
