index,date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
12574,2011-11-01T00:00:00,TPCP,GHCND:ID000096145,1321,0,0,Indonesia,TPCP
12575,2011-11-01T00:00:00,TPCP,GHCND:ID000096805,551,0,0,Indonesia,TPCP
12576,2011-11-01T00:00:00,TPCP,GHCND:ID000097686,36,0,0,Indonesia,TPCP
12577,2011-11-01T00:00:00,TPCP,GHCND:IDM00096009,251,0,0,Indonesia,TPCP
12578,2011-11-01T00:00:00,TPCP,GHCND:IDM00096015,259,0,0,Indonesia,TPCP
12579,2011-11-01T00:00:00,TPCP,GHCND:IDM00096075,41,0,0,Indonesia,TPCP
12580,2011-11-01T00:00:00,TPCP,GHCND:IDM00096221,13,0,0,Indonesia,TPCP
12581,2011-11-01T00:00:00,TPCP,GHCND:IDM00096249,300,0,0,Indonesia,TPCP
12582,2011-11-01T00:00:00,TPCP,GHCND:IDM00096559,140,0,0,Indonesia,TPCP
12583,2011-11-01T00:00:00,TPCP,GHCND:IDM00096581,122,0,0,Indonesia,TPCP
12584,2011-11-01T00:00:00,TPCP,GHCND:IDM00096607,140,0,0,Indonesia,TPCP
12585,2011-11-01T00:00:00,TPCP,GHCND:IDM00096633,439,0,0,Indonesia,TPCP
12586,2011-11-01T00:00:00,TPCP,GHCND:IDM00096645,10,0,0,Indonesia,TPCP
12587,2011-11-01T00:00:00,TPCP,GHCND:IDM00096751,41,0,0,Indonesia,TPCP
12588,2011-11-01T00:00:00,TPCP,GHCND:IDM00096797,15,0,0,Indonesia,TPCP
12589,2011-11-01T00:00:00,TPCP,GHCND:IDM00097048,140,0,0,Indonesia,TPCP
12590,2011-11-01T00:00:00,TPCP,GHCND:IDM00097072,333,0,0,Indonesia,TPCP
12591,2011-11-01T00:00:00,TPCP,GHCND:IDM00097126,30,0,0,Indonesia,TPCP
12592,2011-11-01T00:00:00,TPCP,GHCND:IDM00097230,470,0,0,Indonesia,TPCP
12593,2011-11-01T00:00:00,TPCP,GHCND:IDM00097240,20,0,0,Indonesia,TPCP
12594,2011-11-01T00:00:00,TPCP,GHCND:IDM00097320,51,0,0,Indonesia,TPCP
12595,2011-11-01T00:00:00,TPCP,GHCND:IDM00097630,498,0,0,Indonesia,TPCP
12596,2011-12-01T00:00:00,TPCP,GHCND:ID000096073,2769,0,0,Indonesia,TPCP
12597,2011-12-01T00:00:00,TPCP,GHCND:ID000096145,262,0,0,Indonesia,TPCP
12598,2011-12-01T00:00:00,TPCP,GHCND:ID000097014,443,0,0,Indonesia,TPCP
12599,2011-12-01T00:00:00,TPCP,GHCND:ID000097560,127,0,0,Indonesia,TPCP
12600,2011-12-01T00:00:00,TPCP,GHCND:ID000097686,38,0,0,Indonesia,TPCP
12601,2011-12-01T00:00:00,TPCP,GHCND:ID000097724,61,0,0,Indonesia,TPCP
12602,2011-12-01T00:00:00,TPCP,GHCND:ID000097980,102,0,0,Indonesia,TPCP
12603,2011-12-01T00:00:00,TPCP,GHCND:IDM00096009,61,0,0,Indonesia,TPCP
12604,2011-12-01T00:00:00,TPCP,GHCND:IDM00096015,30,0,0,Indonesia,TPCP
12605,2011-12-01T00:00:00,TPCP,GHCND:IDM00096033,211,0,0,Indonesia,TPCP
12606,2011-12-01T00:00:00,TPCP,GHCND:IDM00096035,259,0,0,Indonesia,TPCP
12607,2011-12-01T00:00:00,TPCP,GHCND:IDM00096087,20,0,0,Indonesia,TPCP
12608,2011-12-01T00:00:00,TPCP,GHCND:IDM00096091,51,0,0,Indonesia,TPCP
12609,2011-12-01T00:00:00,TPCP,GHCND:IDM00096109,152,0,0,Indonesia,TPCP
12610,2011-12-01T00:00:00,TPCP,GHCND:IDM00096179,20,0,0,Indonesia,TPCP
12611,2011-12-01T00:00:00,TPCP,GHCND:IDM00096195,183,0,0,Indonesia,TPCP
12612,2011-12-01T00:00:00,TPCP,GHCND:IDM00096221,15,0,0,Indonesia,TPCP
12613,2011-12-01T00:00:00,TPCP,GHCND:IDM00096253,290,0,0,Indonesia,TPCP
12614,2011-12-01T00:00:00,TPCP,GHCND:IDM00096529,0,0,0,Indonesia,TPCP
12615,2011-12-01T00:00:00,TPCP,GHCND:IDM00096559,15,0,0,Indonesia,TPCP
12616,2011-12-01T00:00:00,TPCP,GHCND:IDM00096607,119,0,0,Indonesia,TPCP
12617,2011-12-01T00:00:00,TPCP,GHCND:IDM00096615,61,0,0,Indonesia,TPCP
12618,2011-12-01T00:00:00,TPCP,GHCND:IDM00096633,150,0,0,Indonesia,TPCP
12619,2011-12-01T00:00:00,TPCP,GHCND:IDM00096645,1801,0,0,Indonesia,TPCP
12620,2011-12-01T00:00:00,TPCP,GHCND:IDM00096655,8,0,0,Indonesia,TPCP
12621,2011-12-01T00:00:00,TPCP,GHCND:IDM00096685,368,0,0,Indonesia,TPCP
12622,2011-12-01T00:00:00,TPCP,GHCND:IDM00096737,279,0,0,Indonesia,TPCP
12623,2011-12-01T00:00:00,TPCP,GHCND:IDM00096751,91,0,0,Indonesia,TPCP
12624,2011-12-01T00:00:00,TPCP,GHCND:IDM00096797,30,0,0,Indonesia,TPCP
12625,2011-12-01T00:00:00,TPCP,GHCND:IDM00096933,579,0,0,Indonesia,TPCP
12626,2011-12-01T00:00:00,TPCP,GHCND:IDM00097028,508,0,0,Indonesia,TPCP
12627,2011-12-01T00:00:00,TPCP,GHCND:IDM00097072,0,0,0,Indonesia,TPCP
12628,2011-12-01T00:00:00,TPCP,GHCND:IDM00097180,754,0,0,Indonesia,TPCP
12629,2011-12-01T00:00:00,TPCP,GHCND:IDM00097182,453,0,0,Indonesia,TPCP
12630,2011-12-01T00:00:00,TPCP,GHCND:IDM00097260,74,0,0,Indonesia,TPCP
12631,2011-12-01T00:00:00,TPCP,GHCND:IDM00097300,71,0,0,Indonesia,TPCP
12632,2011-12-01T00:00:00,TPCP,GHCND:IDM00097320,41,0,0,Indonesia,TPCP
12633,2011-12-01T00:00:00,TPCP,GHCND:IDM00097406,439,0,0,Indonesia,TPCP
12634,2011-12-01T00:00:00,TPCP,GHCND:IDM00097430,1379,0,0,Indonesia,TPCP
12635,2011-12-01T00:00:00,TPCP,GHCND:IDM00097630,614,0,0,Indonesia,TPCP
12636,2011-12-01T00:00:00,TPCP,GHCND:IDM00097700,109,0,0,Indonesia,TPCP
12637,2011-12-01T00:00:00,TPCP,GHCND:IDM00097796,1022,0,0,Indonesia,TPCP
12638,2012-01-01T00:00:00,TPCP,GHCND:ID000096145,1102,0,0,Indonesia,TPCP
12639,2012-01-01T00:00:00,TPCP,GHCND:ID000096745,463,0,0,Indonesia,TPCP
12640,2012-01-01T00:00:00,TPCP,GHCND:ID000096805,30,0,0,Indonesia,TPCP
12641,2012-01-01T00:00:00,TPCP,GHCND:ID000096925,71,0,0,Indonesia,TPCP
12642,2012-01-01T00:00:00,TPCP,GHCND:ID000097014,579,0,0,Indonesia,TPCP
12643,2012-01-01T00:00:00,TPCP,GHCND:ID000097560,10,0,0,Indonesia,TPCP
12644,2012-01-01T00:00:00,TPCP,GHCND:IDM00096015,81,0,0,Indonesia,TPCP
12645,2012-01-01T00:00:00,TPCP,GHCND:IDM00096035,0,0,0,Indonesia,TPCP
12646,2012-01-01T00:00:00,TPCP,GHCND:IDM00096091,71,0,0,Indonesia,TPCP
12647,2012-01-01T00:00:00,TPCP,GHCND:IDM00096237,300,0,0,Indonesia,TPCP
12648,2012-01-01T00:00:00,TPCP,GHCND:IDM00096249,112,0,0,Indonesia,TPCP
12649,2012-01-01T00:00:00,TPCP,GHCND:IDM00096253,101,0,0,Indonesia,TPCP
12650,2012-01-01T00:00:00,TPCP,GHCND:IDM00096559,13,0,0,Indonesia,TPCP
12651,2012-01-01T00:00:00,TPCP,GHCND:IDM00096607,602,0,0,Indonesia,TPCP
12652,2012-01-01T00:00:00,TPCP,GHCND:IDM00096615,150,0,0,Indonesia,TPCP
12653,2012-01-01T00:00:00,TPCP,GHCND:IDM00096645,160,0,0,Indonesia,TPCP
12654,2012-01-01T00:00:00,TPCP,GHCND:IDM00096737,455,0,0,Indonesia,TPCP
12655,2012-01-01T00:00:00,TPCP,GHCND:IDM00096739,61,0,0,Indonesia,TPCP
12656,2012-01-01T00:00:00,TPCP,GHCND:IDM00096749,183,0,0,Indonesia,TPCP
12657,2012-01-01T00:00:00,TPCP,GHCND:IDM00096751,81,0,0,Indonesia,TPCP
12658,2012-01-01T00:00:00,TPCP,GHCND:IDM00096839,722,0,0,Indonesia,TPCP
12659,2012-01-01T00:00:00,TPCP,GHCND:IDM00096933,175,0,0,Indonesia,TPCP
12660,2012-01-01T00:00:00,TPCP,GHCND:IDM00096935,140,0,0,Indonesia,TPCP
12661,2012-01-01T00:00:00,TPCP,GHCND:IDM00096987,409,0,0,Indonesia,TPCP
12662,2012-01-01T00:00:00,TPCP,GHCND:IDM00097008,970,0,0,Indonesia,TPCP
12663,2012-01-01T00:00:00,TPCP,GHCND:IDM00097028,792,0,0,Indonesia,TPCP
12664,2012-01-01T00:00:00,TPCP,GHCND:IDM00097048,71,0,0,Indonesia,TPCP
12665,2012-01-01T00:00:00,TPCP,GHCND:IDM00097086,51,0,0,Indonesia,TPCP
12666,2012-01-01T00:00:00,TPCP,GHCND:IDM00097126,20,0,0,Indonesia,TPCP
12667,2012-01-01T00:00:00,TPCP,GHCND:IDM00097180,1899,0,0,Indonesia,TPCP
12668,2012-01-01T00:00:00,TPCP,GHCND:IDM00097230,333,0,0,Indonesia,TPCP
12669,2012-01-01T00:00:00,TPCP,GHCND:IDM00097240,775,0,0,Indonesia,TPCP
12670,2012-01-01T00:00:00,TPCP,GHCND:IDM00097260,130,0,0,Indonesia,TPCP
12671,2012-01-01T00:00:00,TPCP,GHCND:IDM00097270,729,0,0,Indonesia,TPCP
12672,2012-01-01T00:00:00,TPCP,GHCND:IDM00097320,419,0,0,Indonesia,TPCP
12673,2012-01-01T00:00:00,TPCP,GHCND:IDM00097378,820,0,0,Indonesia,TPCP
12674,2012-01-01T00:00:00,TPCP,GHCND:IDM00097630,145,0,0,Indonesia,TPCP
12675,2012-01-01T00:00:00,TPCP,GHCND:IDM00097796,157,0,0,Indonesia,TPCP
12676,2012-02-01T00:00:00,TPCP,GHCND:ID000096073,119,0,0,Indonesia,TPCP
12677,2012-02-01T00:00:00,TPCP,GHCND:ID000096805,61,0,0,Indonesia,TPCP
12678,2012-02-01T00:00:00,TPCP,GHCND:ID000096925,201,0,0,Indonesia,TPCP
12679,2012-02-01T00:00:00,TPCP,GHCND:ID000097014,203,0,0,Indonesia,TPCP
12680,2012-02-01T00:00:00,TPCP,GHCND:ID000097686,86,0,0,Indonesia,TPCP
12681,2012-02-01T00:00:00,TPCP,GHCND:ID000097690,241,0,0,Indonesia,TPCP
12682,2012-02-01T00:00:00,TPCP,GHCND:ID000097980,310,0,0,Indonesia,TPCP
12683,2012-02-01T00:00:00,TPCP,GHCND:IDM00096087,30,0,0,Indonesia,TPCP
12684,2012-02-01T00:00:00,TPCP,GHCND:IDM00096091,269,0,0,Indonesia,TPCP
12685,2012-02-01T00:00:00,TPCP,GHCND:IDM00096179,439,0,0,Indonesia,TPCP
12686,2012-02-01T00:00:00,TPCP,GHCND:IDM00096195,41,0,0,Indonesia,TPCP
12687,2012-02-01T00:00:00,TPCP,GHCND:IDM00096295,81,0,0,Indonesia,TPCP
12688,2012-02-01T00:00:00,TPCP,GHCND:IDM00096559,71,0,0,Indonesia,TPCP
12689,2012-02-01T00:00:00,TPCP,GHCND:IDM00096615,130,0,0,Indonesia,TPCP
12690,2012-02-01T00:00:00,TPCP,GHCND:IDM00096633,439,0,0,Indonesia,TPCP
12691,2012-02-01T00:00:00,TPCP,GHCND:IDM00096751,713,0,0,Indonesia,TPCP
12692,2012-02-01T00:00:00,TPCP,GHCND:IDM00096933,59,0,0,Indonesia,TPCP
12693,2012-02-01T00:00:00,TPCP,GHCND:IDM00096987,150,0,0,Indonesia,TPCP
12694,2012-02-01T00:00:00,TPCP,GHCND:IDM00097028,168,0,0,Indonesia,TPCP
12695,2012-02-01T00:00:00,TPCP,GHCND:IDM00097126,226,0,0,Indonesia,TPCP
12696,2012-02-01T00:00:00,TPCP,GHCND:IDM00097182,99,0,0,Indonesia,TPCP
12697,2012-02-01T00:00:00,TPCP,GHCND:IDM00097230,129,0,0,Indonesia,TPCP
12698,2012-02-01T00:00:00,TPCP,GHCND:IDM00097378,163,0,0,Indonesia,TPCP
12699,2012-02-01T00:00:00,TPCP,GHCND:IDM00097796,762,0,0,Indonesia,TPCP
12700,2012-03-01T00:00:00,TPCP,GHCND:ID000096145,335,0,0,Indonesia,TPCP
12701,2012-03-01T00:00:00,TPCP,GHCND:ID000096163,391,0,0,Indonesia,TPCP
12702,2012-03-01T00:00:00,TPCP,GHCND:ID000096805,30,0,0,Indonesia,TPCP
12703,2012-03-01T00:00:00,TPCP,GHCND:ID000096925,130,0,0,Indonesia,TPCP
12704,2012-03-01T00:00:00,TPCP,GHCND:ID000097014,46,0,0,Indonesia,TPCP
12705,2012-03-01T00:00:00,TPCP,GHCND:ID000097560,341,0,0,Indonesia,TPCP
12706,2012-03-01T00:00:00,TPCP,GHCND:ID000097690,81,0,0,Indonesia,TPCP
12707,2012-03-01T00:00:00,TPCP,GHCND:ID000097980,239,0,0,Indonesia,TPCP
12708,2012-03-01T00:00:00,TPCP,GHCND:IDM00096009,25,0,0,Indonesia,TPCP
12709,2012-03-01T00:00:00,TPCP,GHCND:IDM00096015,20,0,0,Indonesia,TPCP
12710,2012-03-01T00:00:00,TPCP,GHCND:IDM00096091,132,0,0,Indonesia,TPCP
12711,2012-03-01T00:00:00,TPCP,GHCND:IDM00096109,518,0,0,Indonesia,TPCP
12712,2012-03-01T00:00:00,TPCP,GHCND:IDM00096249,61,0,0,Indonesia,TPCP
12713,2012-03-01T00:00:00,TPCP,GHCND:IDM00096253,20,0,0,Indonesia,TPCP
12714,2012-03-01T00:00:00,TPCP,GHCND:IDM00096581,231,0,0,Indonesia,TPCP
12715,2012-03-01T00:00:00,TPCP,GHCND:IDM00096607,10,0,0,Indonesia,TPCP
12716,2012-03-01T00:00:00,TPCP,GHCND:IDM00096685,10,0,0,Indonesia,TPCP
12717,2012-03-01T00:00:00,TPCP,GHCND:IDM00096737,41,0,0,Indonesia,TPCP
12718,2012-03-01T00:00:00,TPCP,GHCND:IDM00096739,20,0,0,Indonesia,TPCP
12719,2012-03-01T00:00:00,TPCP,GHCND:IDM00096751,170,0,0,Indonesia,TPCP
12720,2012-03-01T00:00:00,TPCP,GHCND:IDM00096933,180,0,0,Indonesia,TPCP
12721,2012-03-01T00:00:00,TPCP,GHCND:IDM00096935,145,0,0,Indonesia,TPCP
12722,2012-03-01T00:00:00,TPCP,GHCND:IDM00096987,71,0,0,Indonesia,TPCP
12723,2012-03-01T00:00:00,TPCP,GHCND:IDM00097028,374,0,0,Indonesia,TPCP
12724,2012-03-01T00:00:00,TPCP,GHCND:IDM00097048,51,0,0,Indonesia,TPCP
12725,2012-03-01T00:00:00,TPCP,GHCND:IDM00097180,251,0,0,Indonesia,TPCP
12726,2012-03-01T00:00:00,TPCP,GHCND:IDM00097182,1075,0,0,Indonesia,TPCP
12727,2012-03-01T00:00:00,TPCP,GHCND:IDM00097230,10,0,0,Indonesia,TPCP
12728,2012-03-01T00:00:00,TPCP,GHCND:IDM00097240,391,0,0,Indonesia,TPCP
12729,2012-03-01T00:00:00,TPCP,GHCND:IDM00097260,592,0,0,Indonesia,TPCP
12730,2012-03-01T00:00:00,TPCP,GHCND:IDM00097270,10,0,0,Indonesia,TPCP
12731,2012-03-01T00:00:00,TPCP,GHCND:IDM00097300,170,0,0,Indonesia,TPCP
12732,2012-03-01T00:00:00,TPCP,GHCND:IDM00097320,511,0,0,Indonesia,TPCP
12733,2012-03-01T00:00:00,TPCP,GHCND:IDM00097530,35,0,0,Indonesia,TPCP
12734,2012-03-01T00:00:00,TPCP,GHCND:IDM00097630,109,0,0,Indonesia,TPCP
12735,2012-03-01T00:00:00,TPCP,GHCND:IDM00097796,241,0,0,Indonesia,TPCP
12736,2012-04-01T00:00:00,TPCP,GHCND:ID000096073,536,0,0,Indonesia,TPCP
12737,2012-04-01T00:00:00,TPCP,GHCND:ID000096745,340,0,0,Indonesia,TPCP
12738,2012-04-01T00:00:00,TPCP,GHCND:ID000097014,61,0,0,Indonesia,TPCP
12739,2012-04-01T00:00:00,TPCP,GHCND:ID000097372,1488,0,0,Indonesia,TPCP
12740,2012-04-01T00:00:00,TPCP,GHCND:IDM00096009,51,0,0,Indonesia,TPCP
12741,2012-04-01T00:00:00,TPCP,GHCND:IDM00096015,91,0,0,Indonesia,TPCP
12742,2012-04-01T00:00:00,TPCP,GHCND:IDM00096035,79,0,0,Indonesia,TPCP
12743,2012-04-01T00:00:00,TPCP,GHCND:IDM00096253,251,0,0,Indonesia,TPCP
12744,2012-04-01T00:00:00,TPCP,GHCND:IDM00096295,569,0,0,Indonesia,TPCP
12745,2012-04-01T00:00:00,TPCP,GHCND:IDM00096607,71,0,0,Indonesia,TPCP
12746,2012-04-01T00:00:00,TPCP,GHCND:IDM00096615,41,0,0,Indonesia,TPCP
12747,2012-04-01T00:00:00,TPCP,GHCND:IDM00096633,10,0,0,Indonesia,TPCP
12748,2012-04-01T00:00:00,TPCP,GHCND:IDM00096655,10,0,0,Indonesia,TPCP
12749,2012-04-01T00:00:00,TPCP,GHCND:IDM00096737,66,0,0,Indonesia,TPCP
12750,2012-04-01T00:00:00,TPCP,GHCND:IDM00096839,51,0,0,Indonesia,TPCP
12751,2012-04-01T00:00:00,TPCP,GHCND:IDM00097028,51,0,0,Indonesia,TPCP
12752,2012-04-01T00:00:00,TPCP,GHCND:IDM00097048,221,0,0,Indonesia,TPCP
12753,2012-04-01T00:00:00,TPCP,GHCND:IDM00097126,396,0,0,Indonesia,TPCP
12754,2012-04-01T00:00:00,TPCP,GHCND:IDM00097320,0,0,0,Indonesia,TPCP
12755,2012-04-01T00:00:00,TPCP,GHCND:IDM00097760,0,0,0,Indonesia,TPCP
12756,2012-05-01T00:00:00,TPCP,GHCND:ID000096073,320,0,0,Indonesia,TPCP
12757,2012-05-01T00:00:00,TPCP,GHCND:ID000096925,170,0,0,Indonesia,TPCP
12758,2012-05-01T00:00:00,TPCP,GHCND:ID000097372,51,0,0,Indonesia,TPCP
12759,2012-05-01T00:00:00,TPCP,GHCND:ID000097686,297,0,0,Indonesia,TPCP
12760,2012-05-01T00:00:00,TPCP,GHCND:ID000097690,371,0,0,Indonesia,TPCP
12761,2012-05-01T00:00:00,TPCP,GHCND:ID000097724,549,0,0,Indonesia,TPCP
12762,2012-05-01T00:00:00,TPCP,GHCND:ID000097900,320,0,0,Indonesia,TPCP
12763,2012-05-01T00:00:00,TPCP,GHCND:ID000097980,112,0,0,Indonesia,TPCP
12764,2012-05-01T00:00:00,TPCP,GHCND:IDM00096011,41,0,0,Indonesia,TPCP
12765,2012-05-01T00:00:00,TPCP,GHCND:IDM00096075,99,0,0,Indonesia,TPCP
12766,2012-05-01T00:00:00,TPCP,GHCND:IDM00096253,60,0,0,Indonesia,TPCP
12767,2012-05-01T00:00:00,TPCP,GHCND:IDM00096685,132,0,0,Indonesia,TPCP
12768,2012-05-01T00:00:00,TPCP,GHCND:IDM00096933,439,0,0,Indonesia,TPCP
12769,2012-05-01T00:00:00,TPCP,GHCND:IDM00097072,20,0,0,Indonesia,TPCP
12770,2012-05-01T00:00:00,TPCP,GHCND:IDM00097086,160,0,0,Indonesia,TPCP
12771,2012-05-01T00:00:00,TPCP,GHCND:IDM00097096,1280,0,0,Indonesia,TPCP
12772,2012-05-01T00:00:00,TPCP,GHCND:IDM00097126,411,0,0,Indonesia,TPCP
12773,2012-05-01T00:00:00,TPCP,GHCND:IDM00097270,381,0,0,Indonesia,TPCP
12774,2012-05-01T00:00:00,TPCP,GHCND:IDM00097320,130,0,0,Indonesia,TPCP
12775,2012-05-01T00:00:00,TPCP,GHCND:IDM00097796,648,0,0,Indonesia,TPCP
12776,2012-06-01T00:00:00,TPCP,GHCND:ID000096805,3,0,0,Indonesia,TPCP
12777,2012-06-01T00:00:00,TPCP,GHCND:ID000097014,102,0,0,Indonesia,TPCP
12778,2012-06-01T00:00:00,TPCP,GHCND:ID000097560,772,0,0,Indonesia,TPCP
12779,2012-06-01T00:00:00,TPCP,GHCND:ID000097686,23,0,0,Indonesia,TPCP
12780,2012-06-01T00:00:00,TPCP,GHCND:ID000097724,772,0,0,Indonesia,TPCP
12781,2012-06-01T00:00:00,TPCP,GHCND:ID000097980,140,0,0,Indonesia,TPCP
12782,2012-06-01T00:00:00,TPCP,GHCND:IDM00096015,211,0,0,Indonesia,TPCP
12783,2012-06-01T00:00:00,TPCP,GHCND:IDM00096035,10,0,0,Indonesia,TPCP
12784,2012-06-01T00:00:00,TPCP,GHCND:IDM00096075,170,0,0,Indonesia,TPCP
12785,2012-06-01T00:00:00,TPCP,GHCND:IDM00096087,66,0,0,Indonesia,TPCP
12786,2012-06-01T00:00:00,TPCP,GHCND:IDM00096091,221,0,0,Indonesia,TPCP
12787,2012-06-01T00:00:00,TPCP,GHCND:IDM00096237,5,0,0,Indonesia,TPCP
12788,2012-06-01T00:00:00,TPCP,GHCND:IDM00096607,30,0,0,Indonesia,TPCP
12789,2012-06-01T00:00:00,TPCP,GHCND:IDM00096633,46,0,0,Indonesia,TPCP
12790,2012-06-01T00:00:00,TPCP,GHCND:IDM00096645,81,0,0,Indonesia,TPCP
12791,2012-06-01T00:00:00,TPCP,GHCND:IDM00097048,102,0,0,Indonesia,TPCP
12792,2012-06-01T00:00:00,TPCP,GHCND:IDM00097072,0,0,0,Indonesia,TPCP
12793,2012-06-01T00:00:00,TPCP,GHCND:IDM00097096,231,0,0,Indonesia,TPCP
12794,2012-06-01T00:00:00,TPCP,GHCND:IDM00097126,201,0,0,Indonesia,TPCP
12795,2012-06-01T00:00:00,TPCP,GHCND:IDM00097180,38,0,0,Indonesia,TPCP
12796,2012-06-01T00:00:00,TPCP,GHCND:IDM00097630,114,0,0,Indonesia,TPCP
12797,2012-06-01T00:00:00,TPCP,GHCND:IDM00097760,1570,0,0,Indonesia,TPCP
12798,2012-06-01T00:00:00,TPCP,GHCND:IDM00097796,749,0,0,Indonesia,TPCP
12799,2012-07-01T00:00:00,TPCP,GHCND:ID000096145,0,0,0,Indonesia,TPCP
12800,2012-07-01T00:00:00,TPCP,GHCND:ID000096925,94,0,0,Indonesia,TPCP
12801,2012-07-01T00:00:00,TPCP,GHCND:ID000097014,867,0,0,Indonesia,TPCP
12802,2012-07-01T00:00:00,TPCP,GHCND:ID000097560,330,0,0,Indonesia,TPCP
12803,2012-07-01T00:00:00,TPCP,GHCND:ID000097686,160,0,0,Indonesia,TPCP
12804,2012-07-01T00:00:00,TPCP,GHCND:ID000097690,201,0,0,Indonesia,TPCP
12805,2012-07-01T00:00:00,TPCP,GHCND:ID000097980,30,0,0,Indonesia,TPCP
12806,2012-07-01T00:00:00,TPCP,GHCND:IDM00096011,3,0,0,Indonesia,TPCP
12807,2012-07-01T00:00:00,TPCP,GHCND:IDM00096015,119,0,0,Indonesia,TPCP
12808,2012-07-01T00:00:00,TPCP,GHCND:IDM00096109,351,0,0,Indonesia,TPCP
12809,2012-07-01T00:00:00,TPCP,GHCND:IDM00096179,279,0,0,Indonesia,TPCP
12810,2012-07-01T00:00:00,TPCP,GHCND:IDM00096249,91,0,0,Indonesia,TPCP
12811,2012-07-01T00:00:00,TPCP,GHCND:IDM00096615,10,0,0,Indonesia,TPCP
12812,2012-07-01T00:00:00,TPCP,GHCND:IDM00096645,140,0,0,Indonesia,TPCP
12813,2012-07-01T00:00:00,TPCP,GHCND:IDM00096655,41,0,0,Indonesia,TPCP
12814,2012-07-01T00:00:00,TPCP,GHCND:IDM00097048,20,0,0,Indonesia,TPCP
12815,2012-07-01T00:00:00,TPCP,GHCND:IDM00097072,278,0,0,Indonesia,TPCP
12816,2012-07-01T00:00:00,TPCP,GHCND:IDM00097086,702,0,0,Indonesia,TPCP
12817,2012-07-01T00:00:00,TPCP,GHCND:IDM00097096,310,0,0,Indonesia,TPCP
12818,2012-07-01T00:00:00,TPCP,GHCND:IDM00097126,811,0,0,Indonesia,TPCP
12819,2012-07-01T00:00:00,TPCP,GHCND:IDM00097182,20,0,0,Indonesia,TPCP
12820,2012-07-01T00:00:00,TPCP,GHCND:IDM00097230,10,0,0,Indonesia,TPCP
12821,2012-07-01T00:00:00,TPCP,GHCND:IDM00097240,15,0,0,Indonesia,TPCP
12822,2012-07-01T00:00:00,TPCP,GHCND:IDM00097430,841,0,0,Indonesia,TPCP
12823,2012-07-01T00:00:00,TPCP,GHCND:IDM00097796,391,0,0,Indonesia,TPCP
12824,2012-08-01T00:00:00,TPCP,GHCND:ID000097014,81,0,0,Indonesia,TPCP
12825,2012-08-01T00:00:00,TPCP,GHCND:ID000097560,133,0,0,Indonesia,TPCP
12826,2012-08-01T00:00:00,TPCP,GHCND:ID000097686,79,0,0,Indonesia,TPCP
12827,2012-08-01T00:00:00,TPCP,GHCND:IDM00096035,0,0,0,Indonesia,TPCP
12828,2012-08-01T00:00:00,TPCP,GHCND:IDM00096109,0,0,0,Indonesia,TPCP
12829,2012-08-01T00:00:00,TPCP,GHCND:IDM00096253,960,0,0,Indonesia,TPCP
12830,2012-08-01T00:00:00,TPCP,GHCND:IDM00096607,46,0,0,Indonesia,TPCP
12831,2012-08-01T00:00:00,TPCP,GHCND:IDM00097086,0,0,0,Indonesia,TPCP
12832,2012-08-01T00:00:00,TPCP,GHCND:IDM00097126,61,0,0,Indonesia,TPCP
12833,2012-08-01T00:00:00,TPCP,GHCND:IDM00097630,1422,0,0,Indonesia,TPCP
12834,2012-08-01T00:00:00,TPCP,GHCND:IDM00097760,25,0,0,Indonesia,TPCP
12835,2012-08-01T00:00:00,TPCP,GHCND:IDM00097796,1310,0,0,Indonesia,TPCP
12836,2012-09-01T00:00:00,TPCP,GHCND:ID000096073,282,0,0,Indonesia,TPCP
12837,2012-09-01T00:00:00,TPCP,GHCND:ID000097686,91,0,0,Indonesia,TPCP
12838,2012-09-01T00:00:00,TPCP,GHCND:IDM00096011,531,0,0,Indonesia,TPCP
12839,2012-09-01T00:00:00,TPCP,GHCND:IDM00096015,10,0,0,Indonesia,TPCP
12840,2012-09-01T00:00:00,TPCP,GHCND:IDM00096075,655,0,0,Indonesia,TPCP
12841,2012-09-01T00:00:00,TPCP,GHCND:IDM00097530,173,0,0,Indonesia,TPCP
12842,2012-09-01T00:00:00,TPCP,GHCND:IDM00097796,797,0,0,Indonesia,TPCP
12843,2012-10-01T00:00:00,TPCP,GHCND:ID000096073,310,0,0,Indonesia,TPCP
12844,2012-10-01T00:00:00,TPCP,GHCND:ID000096145,81,0,0,Indonesia,TPCP
12845,2012-10-01T00:00:00,TPCP,GHCND:ID000097560,89,0,0,Indonesia,TPCP
12846,2012-10-01T00:00:00,TPCP,GHCND:IDM00096011,599,0,0,Indonesia,TPCP
12847,2012-10-01T00:00:00,TPCP,GHCND:IDM00096035,419,0,0,Indonesia,TPCP
12848,2012-10-01T00:00:00,TPCP,GHCND:IDM00096075,71,0,0,Indonesia,TPCP
12849,2012-10-01T00:00:00,TPCP,GHCND:IDM00096087,61,0,0,Indonesia,TPCP
12850,2012-10-01T00:00:00,TPCP,GHCND:IDM00096091,330,0,0,Indonesia,TPCP
12851,2012-10-01T00:00:00,TPCP,GHCND:IDM00096253,140,0,0,Indonesia,TPCP
12852,2012-10-01T00:00:00,TPCP,GHCND:IDM00096559,99,0,0,Indonesia,TPCP
12853,2012-10-01T00:00:00,TPCP,GHCND:IDM00096633,10,0,0,Indonesia,TPCP
